#Digilent WaveForms Oscilloscope Acquisition
#Device Name: GraceUlmer
#Serial Number: SN:210321AA27CB
#Date Time: 2024-10-09 13:10:55.301
#Sample rate: 435.745Hz
#Samples: 8000
#Channel 1: Range: 200 mV/div Offset: -1.5 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V)
-9.039689880000001,1.2888108097592683
-9.03739496,1.3012781671869273
-9.03510004,1.3053216344607628
-9.03280512,1.3187998587068808
-9.0305102,1.3477780408360345
-9.02821528,1.3676584215990584
-9.02592036,1.3858540243313178
-9.02362544,1.3942779144851414
-9.02133052,1.410451783580483
-9.0190356,1.4343756316173424
-9.01674068,1.4539190567742135
-9.014445760000001,1.4650385917772608
-9.01215084,1.498734152392556
-9.00985592,1.537821002706298
-9.007561,1.5428753367985923
-9.00526608,1.570842652109287
-9.00297116,1.5769078530200402
-9.00067624,1.5772448086261932
-8.99838132,1.5812882759000284
-8.9960864,1.5799404534754167
-8.99379148,1.5745491637769695
-8.99149656,1.5694948296846754
-8.989201640000001,1.5812882759000284
-8.98690672,1.5870165212046285
-8.9846118,1.5826360983246404
-8.98231688,1.5890382548415463
-8.98002196,1.5927447665092287
-8.97772704,1.597799100601523
-8.97543212,1.5957773669646054
-8.9731372,1.611614280453794
-8.97084228,1.632168572429124
-8.96854736,1.6571032872844422
-8.96625244,1.5940925889338406
-8.963957520000001,1.405397449488189
-8.9616626,1.489973306632579
-8.95936768,1.490647217844885
-8.95707276,1.4128104728235538
-8.95477784,1.4013539822143535
-8.95248292,1.4724516151126257
-8.950188,1.570168740896981
-8.94789308,1.6527228644044538
-8.94559816,1.7025922941150904
-8.94330324,1.7399943663980677
-8.94100832,1.7558312798872564
-8.9387134,1.7676247261026097
-8.93641848,1.7615595251918565
-8.93412356,1.7686355929210684
-8.93182864,1.7544834574626447
-8.92953372,1.7410052332165267
-8.9272388,1.7211248524535026
-8.92494388,1.6972010044166432
-8.92264896,1.6907988478997371
-8.92035404,1.6732771563797837
-8.91805912,1.6405924625829478
-8.9157642,1.6136360140907118
-8.91346928,1.6082447243922644
-8.91117436,1.6085816799984174
-8.90887944,1.6001577898445938
-8.906584520000001,1.610940369241488
-8.9042896,1.611277324847641
-8.90199468,1.597799100601523
-8.89969976,1.6001577898445938
-8.89740484,1.605212123936888
-8.89510992,1.6072338575738057
-8.892815,1.5718535189277458
-8.89052008,1.4518973231372958
-8.88822516,1.498397196786403
-8.88593024,1.5142341102755916
-8.88363532,1.4343756316173424
-8.881340400000001,1.3484519520483402
-8.87904548,1.424603919038907
-8.87675056,1.4926689514818028
-8.87445564,1.5014297972417794
-8.87216072,1.5401796919493687
-8.8698658,1.5752230749892755
-8.86757088,1.59746214499537
-8.86527596,1.6490163527367714
-8.86298104,1.6894510254751254
-8.86068612,1.7015814272966316
-8.8583912,1.704950983358161
-8.856096280000001,1.7032662053273964
-8.85380136,1.686081469413596
-8.85150644,1.6746249788043956
-8.84921152,1.6685597778936425
-8.8469166,1.651038086373689
-8.84462168,1.6203751262137707
-8.84232676,1.5903860772661582
-8.84003184,1.5826360983246404
-8.83773692,1.5796034978692637
-8.835442,1.5819621871123344
-8.83314708,1.584994787567711
-8.830852160000001,1.578255675444652
-8.82855724,1.564103539986228
-8.82626232,1.5546687830139454
-8.8239674,1.5539948718016396
-8.82167248,1.557027472257016
-8.81937756,1.5499514045278042
-8.81708264,1.531081890583239
-8.81478772,1.5209732223986505
-8.8124928,1.516929755124815
-8.81019788,1.5132232434571327
-8.80790296,1.4957015519371792
-8.805608040000001,1.4930059070879558
-8.80331312,1.498734152392556
-8.8010182,1.4923319958756498
-8.79872328,1.4818863720849085
-8.79642836,1.4886254842079674
-8.79413344,1.4926689514818028
-8.79183852,1.4882885286018144
-8.7895436,1.4933428626941088
-8.78724868,1.5061471757279208
-8.78495376,1.390908358423612
-8.78265884,1.3184629031007278
-8.780363920000001,1.395962692515906
-8.778069,1.3717018888728938
-8.77577408,1.3049846788546098
-8.77347916,1.3191368143130338
-8.77118424,1.4074191831251066
-8.76888932,1.4404408325280955
-8.7665944,1.4293212975250482
-8.76429948,1.4781798604172258
-8.76200456,1.4994080636048617
-8.75970964,1.484918972540285
-8.75741472,1.476495082386461
-8.755119800000001,1.5125493322448267
-8.75282488,1.5502883601339572
-8.75052996,1.570505696503134
-8.74823504,1.5853317431738638
-8.74594012,1.5856686987800168
-8.7436452,1.5745491637769695
-8.74135028,1.571516563321593
-8.73905536,1.5671361404416047
-8.73676044,1.5590492058939338
-8.73446552,1.5543318274077926
-8.7321706,1.5425383811924394
-8.72987568,1.524679734066333
-8.72758076,1.5091797761832972
-8.72528584,1.5027776196663913
-8.72299092,1.503451530878697
-8.720696,1.4876146173895086
-8.71840108,1.463016858140343
-8.71610616,1.449875589500378
-8.71381124,1.4461690778326957
-8.71151632,1.444147344195778
-8.7092214,1.4468429890450016
-8.70692648,1.4492016782880723
-8.70463156,1.4492016782880723
-8.70233664,1.4492016782880723
-8.70004172,1.463016858140343
-8.697746800000001,1.464701636171108
-8.69545188,1.4616690357157314
-8.69315696,1.4542560123803665
-8.69086204,1.4535821011680605
-8.68856712,1.4562777460172842
-8.6862722,1.4559407904111312
-8.68397728,1.4515603675311428
-8.68168236,1.4566147016234372
-8.67938744,1.4684081478387905
-8.67709252,1.4660494585957198
-8.6747976,1.4616690357157314
-8.672502680000001,1.4549299235926725
-8.67020776,1.4515603675311428
-8.66791284,1.4539190567742135
-8.66561792,1.4488647226819193
-8.663323,1.458973390866508
-8.66102808,1.463690769352649
-8.65873316,1.4599842576849666
-8.65643824,1.4593103464726607
-8.65414332,1.4751472599618494
-8.6518484,1.4815494164787555
-8.64955348,1.4697559702634022
-8.647258560000001,1.4663864142018728
-8.64496364,1.4802015940541435
-8.64266872,1.483908105721826
-8.6403738,1.484582016934132
-8.63807888,1.4781798604172258
-8.63578396,1.47750594920492
-8.63348904,1.476495082386461
-8.63119412,1.4731255263249317
-8.6288992,1.4781798604172258
-8.62660428,1.50378848648485
-8.62430936,1.512212376638674
-8.622014440000001,1.517940621943274
-8.61971952,1.5293971125524743
-8.6174246,1.5506253157401102
-8.61512968,1.5637665843800752
-8.61283476,1.5688209184723694
-8.61053984,1.570842652109287
-8.60824492,1.5748861193831225
-8.60595,1.5755600305954283
-8.60365508,1.570842652109287
-8.60136016,1.5678100516539106
-8.59906524,1.56545136241084
-8.596770320000001,1.551636182558569
-8.5944754,1.537821002706298
-8.59218048,1.5327666686140038
-8.58988556,1.516929755124815
-8.58759064,1.498397196786403
-8.58529572,1.4882885286018144
-8.5830008,1.4832341945095202
-8.58070588,1.404049627063577
-8.57841096,1.3467671740175755
-8.57611604,1.6422772406137125
-8.57382112,1.6143099253030175
-8.571526200000001,1.611951236059947
-8.56923128,1.6146468809091705
-8.56693636,1.597125189389217
-8.56464144,1.5732013413523578
-8.56234652,1.5502883601339572
-8.5600516,1.5499514045278042
-8.55775668,1.543886203617051
-8.55546176,1.5428753367985923
-8.55316684,1.5341144910386155
-8.55087192,1.5260275564909447
-8.548577,1.517940621943274
-8.546282080000001,1.5182775775494268
-8.54398716,1.5337775354324625
-8.54169224,1.530407979370933
-8.53939732,1.517266710730968
-8.5371024,1.517266710730968
-8.53480748,1.49806024118025
-8.53251256,1.2864521205161976
-8.53021764,1.263202183691644
-8.52792272,1.3191368143130338
-8.5256278,1.2477022258086083
-8.52333288,1.1877241279133832
-8.52103796,1.2271479338332785
-8.51874304,1.2921803658207978
-8.51644812,1.1489742332057942
-8.5141532,1.1927784620056776
-8.51185828,1.296560788700786
-8.50956336,1.2517456930824438
-8.50726844,1.2146805764056192
-8.50497352,1.2776912747562208
-8.5026786,1.4117996060050948
-8.50038368,1.5216471336109565
-8.49808876,1.577581764232346
-8.49579384,1.6031903902999702
-8.49349892,1.6399185513706418
-8.491204,1.6618206657705834
-8.48890908,1.6685597778936425
-8.48661416,1.672603245167478
-8.48431924,1.6870923362320547
-8.48202432,1.698548826841255
-8.4797294,1.6884401586566664
-8.47743448,1.6688967334997955
-8.47513956,1.664179355013654
-8.47284464,1.646320707887548
-8.47054972,1.6264403271245238
-8.4682548,1.6264403271245238
-8.46595988,1.6217229486383824
-8.463664960000001,1.59746214499537
-8.46137004,1.5758969862015813
-8.45907512,1.5610709395308515
-8.4567802,1.5428753367985923
-8.45448528,1.525353645278639
-8.45219036,1.531418846189392
-8.44989544,1.5182775775494268
-8.44760052,1.4970493743617912
-8.4453056,1.5334405798263098
-8.44301068,1.5422014255862864
-8.44071576,1.531081890583239
-8.438420840000001,1.5428753367985923
-8.43612592,1.538494913918604
-8.433831,1.5327666686140038
-8.43153608,1.5229949560355682
-8.42924116,1.5064841313340738
-8.42694624,1.4882885286018144
-8.42465132,1.472114659506473
-8.4223564,1.4623429469280373
-8.42006148,1.4663864142018728
-8.41776656,1.464027724958802
-8.41547164,1.4529081899557548
-8.413176720000001,1.4475169002573076
-8.4108818,1.4549299235926725
-8.40858688,1.4488647226819193
-8.40629196,1.431343031161966
-8.40399704,1.4421256105588602
-8.40170212,1.4414516993465545
-8.3994072,1.4303321643435072
-8.39711228,1.4259517414635188
-8.39481736,1.4387560544973308
-8.39252244,1.4411147437404015
-8.39022752,1.4289843419188952
-8.387932600000001,1.4407777881342485
-8.38563768,1.4424625661650132
-8.38334276,1.4481908114696134
-8.38104784,1.4488647226819193
-8.37875292,1.458299479654202
-8.376458,1.4680711922326375
-8.37416308,1.4680711922326375
-8.37186816,1.463353813746496
-8.36957324,1.457288612835743
-8.36727832,1.4741363931433906
-8.3649834,1.4687451034449432
-8.362688480000001,1.4609951245034254
-8.36039356,1.458973390866508
-8.35809864,1.4657125029895668
-8.35580372,1.4825602832972142
-8.3535088,1.4926689514818028
-8.35121388,1.4815494164787555
-8.34891896,1.4724516151126257
-8.34662404,1.463016858140343
-8.34432912,1.4677342366264845
-8.3420342,1.4700929258695552
-8.33973928,1.4727885707187787
-8.337444360000001,1.4626799025341903
-8.33514944,1.4525712343496018
-8.33285452,1.4694190146572492
-8.3305596,1.4684081478387905
-8.32826468,1.4623429469280373
-8.32596976,1.458636435260355
-8.32367484,1.4556038348049782
-8.32137992,1.457962524048049
-8.319085,1.4684081478387905
-8.31679008,1.4741363931433906
-8.31449516,1.4603212132911196
-8.31220024,1.463353813746496
-8.30990532,1.4795276828418378
-8.3076104,1.4754842155680024
-8.30531548,1.47177770390032
-8.30302056,1.4785168160233788
-8.30072564,1.485592883752591
-8.29843072,1.4798646384479908
-8.2961358,1.484918972540285
-8.29384088,1.489973306632579
-8.29154596,1.4967124187556382
-8.28925104,1.497386329967944
-8.28695612,1.4936798183002615
-8.2846612,1.498397196786403
-8.28236628,1.5000819748171677
-8.28007136,1.4919950402694968
-8.27777644,1.4818863720849085
-8.27548152,1.464364680564955
-8.2731866,1.4471799446511546
-8.27089168,1.4394299657096368
-8.26859676,1.44549516662039
-8.26630184,1.4407777881342485
-8.26400692,1.423930007826601
-8.261712,1.418201762522001
-8.25941708,1.4067452719128006
-8.25712216,1.391919225242071
-8.254827240000001,1.3804627346328706
-8.25253232,1.377767089783647
-8.2502374,1.3760823117528822
-8.24794248,1.370354066448282
-8.24564756,1.3838322906944
-8.24335264,1.3922561808482237
-8.24105772,1.3885496691805412
-8.2387628,1.3993322485774358
-8.23646788,1.4121365616112478
-8.23417296,1.422919141008142
-8.23187804,1.4343756316173424
-8.229583120000001,1.4461690778326957
-8.2272882,1.44549516662039
-8.22499328,1.4465060334388486
-8.22269836,1.4539190567742135
-8.22040344,1.4616690357157314
-8.21810852,1.470766837081861
-8.2158136,1.4667233698080255
-8.21351868,1.458299479654202
-8.21122376,1.4697559702634022
-8.20892884,1.4697559702634022
-8.20663392,1.464364680564955
-8.204339000000001,1.4650385917772608
-8.20204408,1.4677342366264845
-8.19974916,1.485255928146438
-8.19745424,1.497386329967944
-8.19515932,1.503114575272544
-8.1928644,1.5007558860294736
-8.19056948,1.4960385075433322
-8.18827456,1.503451530878697
-8.18597964,1.512212376638674
-8.18368472,1.5290601569463214
-8.1813898,1.538494913918604
-8.179094880000001,1.538157958312451
-8.17679996,1.5270384233094036
-8.17450504,1.5152449770940504
-8.17221012,1.5152449770940504
-8.1699152,1.517603666337121
-8.16762028,1.5277123345217096
-8.16532536,1.5213101780048035
-8.16303044,1.5145710658817444
-8.16073552,1.5101906430017562
-8.1584406,1.517266710730968
-8.15614568,1.524005822854027
-8.153850760000001,1.5371470914939922
-8.15155584,1.5398427363432157
-8.14926092,1.5546687830139454
-8.146966,1.5587122502877808
-8.14467108,1.5620818063493105
-8.14237616,1.5634296287739222
-8.14008124,1.557027472257016
-8.13778632,1.5543318274077926
-8.1354914,1.5459079372539688
-8.13319648,1.5415275143739804
-8.13090156,1.5270384233094036
-8.128606640000001,1.5091797761832972
-8.12631172,1.5145710658817444
-8.1240168,1.5155819327002034
-8.12172188,1.5105275986079092
-8.11942696,1.516592799518662
-8.11713204,1.5095167317894502
-8.11483712,1.4997450192110147
-8.1125422,1.504799353303309
-8.11024728,1.5125493322448267
-8.10795236,1.5058102201217678
-8.10565744,1.4930059070879558
-8.10336252,1.525690600884792
-8.1010676,1.5624187619554633
-8.09877268,1.5341144910386155
-8.09647776,1.5320927574016978
-8.09418284,1.5459079372539688
-8.09188792,1.5418644699801334
-8.089593,1.5209732223986505
-8.08729808,1.511875421032521
-8.08500316,1.504125442091003
-8.08270824,1.490310262238732
-8.08041332,1.4620059913218844
-8.0781184,1.4680711922326375
-8.07582348,1.4758211711741553
-8.07352856,1.458973390866508
-8.07123364,1.45122341192499
-8.06893872,1.4670603254141785
-8.0666438,1.4684081478387905
-8.06434888,1.4697559702634022
-8.06205396,1.484918972540285
-8.05975904,1.485255928146438
-8.05746412,1.477168993598767
-8.0551692,1.4737994375372376
-8.05287428,1.4741363931433906
-8.05057936,1.464027724958802
-8.04828444,1.458636435260355
-8.045989520000001,1.4748103043556964
-8.0436946,1.484582016934132
-8.04139968,1.4795276828418378
-8.03910476,1.4805385496602965
-8.03680984,1.4791907272356848
-8.03451492,1.4835711501156732
-8.03222,1.4919950402694968
-8.02992508,1.5051363089094618
-8.02763016,1.5213101780048035
-8.02533524,1.5142341102755916
-8.02304032,1.5007558860294736
-8.020745400000001,1.4957015519371792
-8.01845048,1.4926689514818028
-8.01615556,1.4950276407248735
-8.01386064,1.497386329967944
-8.01156572,1.4970493743617912
-8.0092708,1.4879515729956614
-8.00697588,1.472114659506473
-8.00468096,1.4684081478387905
-8.00238604,1.464364680564955
-8.00009112,1.464027724958802
-7.9977962,1.4529081899557548
-7.99550128,1.449538633894225
-7.99320636,1.444147344195778
-7.9909114400000005,1.444147344195778
-7.98861652,1.4545929679865195
-7.9863216,1.457962524048049
-7.98402668,1.4606581688972726
-7.98173176,1.4731255263249317
-7.97943684,1.4684081478387905
-7.97714192,1.4677342366264845
-7.9748470000000005,1.4596473020788137
-7.97255208,1.457625568441896
-7.97025716,1.4613320801095784
-7.96796224,1.464701636171108
-7.9656673200000006,1.4532451455619078
-7.9633724,1.4518973231372958
-7.96107748,1.4569516572295902
-7.95878256,1.457625568441896
-7.95648764,1.457288612835743
-7.95419272,1.4754842155680024
-7.9518978,1.4758211711741553
-7.9496028800000005,1.485592883752591
-7.94730796,1.5051363089094618
-7.94501304,1.5202993111863445
-7.94271812,1.5347884022509215
-7.9404232,1.5411905587678274
-7.93812828,1.543549248010898
-7.93583336,1.5411905587678274
-7.93353844,1.5452340260416628
-7.93124352,1.5368101358878392
-7.9289486,1.525353645278639
-7.92665368,1.5186145331555798
-7.9243587600000005,1.5074949981525325
-7.92206384,1.4960385075433322
-7.91976892,1.4946906851187205
-7.917474,1.5027776196663913
-7.91517908,1.503114575272544
-7.91288416,1.4940167739064145
-7.91058924,1.4933428626941088
-7.90829432,1.4953645963310263
-7.9059994,1.489973306632579
-7.90370448,1.4930059070879558
-7.90140956,1.511538465426368
-7.8991146400000005,1.516929755124815
-7.89681972,1.516592799518662
-7.8945248,1.5492774933154982
-7.89222988,1.5277123345217096
-7.88993496,1.5159188883063563
-7.88764004,1.5267014677032507
-7.88534512,1.5337775354324625
-7.8830502000000005,1.5226580004294152
-7.88075528,1.498734152392556
-7.87846036,1.471440748294167
-7.87616544,1.4677342366264845
-7.8738705200000005,1.457625568441896
-7.8715756,1.4468429890450016
-7.86928068,1.4593103464726607
-7.86698576,1.4694190146572492
-7.86469084,1.4475169002573076
-7.86239592,1.195474106854901
-7.860101,1.1247134295627816
-7.8578060800000005,1.2396152912609375
-7.85551116,1.1392025206273586
-7.85321624,1.042833217267615
-7.85092132,1.1044960931936048
-7.848626400000001,1.2456804921716906
-7.84633148,1.3848431575128588
-7.84403656,1.4680711922326375
-7.84174164,1.516592799518662
-7.83944672,1.564440495592381
-7.8371518,1.5937556333276877
-7.83485688,1.6335163948537357
-7.8325619600000005,1.651711997585995
-7.83026704,1.6614837101644306
-7.82797212,1.66485326622596
-7.8256772,1.6631684881951954
-7.82338228,1.6611467545582776
-7.82108736,1.6614837101644306
-7.81879244,1.658788065315207
-7.81649752,1.6473315747060067
-7.8142026,1.6220599042445354
-7.81190768,1.6217229486383824
-7.80961276,1.6163316589399352
-7.8073178400000005,1.5927447665092287
-7.80502292,1.5738752525646635
-7.802728,1.5826360983246404
-7.80043308,1.5806143646877227
-7.79813816,1.564440495592381
-7.79584324,1.5533209605893337
-7.79354832,1.5371470914939922
-7.7912534,1.5344514466447685
-7.78895848,1.537821002706298
-7.78666356,1.5361362246755332
-7.78436864,1.5334405798263098
-7.7820737200000005,1.531418846189392
-7.7797788,1.5287232013401684
-7.77748388,1.5223210448232622
-7.77518896,1.517940621943274
-7.77289404,1.511201509820215
-7.77059912,1.5021037084540854
-7.7683042,1.5017667528479324
-7.7660092800000005,1.5000819748171677
-7.76371436,1.504125442091003
-7.76141944,1.497723285574097
-7.75912452,1.4818863720849085
-7.7568296000000005,1.4657125029895668
-7.75453468,1.4859298393587437
-7.75223976,1.489973306632579
-7.74994484,1.484582016934132
-7.74764992,1.4892993954202733
-7.745355,1.497723285574097
-7.74306008,1.49806024118025
-7.7407651600000005,1.498734152392556
-7.73847024,1.5021037084540854
-7.73617532,1.4923319958756498
-7.7338804,1.4882885286018144
-7.73158548,1.4808755052664495
-7.72929056,1.4751472599618494
-7.72699564,1.4751472599618494
-7.72470072,1.457625568441896
-7.7224058,1.4545929679865195
-7.72011088,1.4593103464726607
-7.71781596,1.4670603254141785
-7.7155210400000005,1.4603212132911196
-7.71322612,1.450212545106531
-7.7109312,1.4525712343496018
-7.70863628,1.4569516572295902
-7.70634136,1.458299479654202
-7.70404644,1.4559407904111312
-7.70175152,1.4593103464726607
-7.6994566,1.464701636171108
-7.69716168,1.4532451455619078
-7.69486676,1.445158211014237
-7.69257184,1.4414516993465545
-7.6902769200000005,1.4276365194942835
-7.687982,1.4296582531312012
-7.68568708,1.3218324591622572
-7.68339216,1.1075286936489812
-7.68109724,1.1924415063995246
-7.67880232,1.2001914853410425
-7.6765074,1.1176373618335698
-7.6742124800000004,1.109213471679746
-7.67191756,1.2062566862517956
-7.66962264,1.3757453561467292
-7.66732772,1.4657125029895668
-7.6650328000000005,1.5149080214878974
-7.66273788,1.5587122502877808
-7.66044296,1.6129621028784058
-7.65814804,1.6392446401583358
-7.65585312,1.6426141962198653
-7.6535582,1.6338533504598887
-7.65126328,1.6301468387922062
-7.6489683600000005,1.619027303789159
-7.64667344,1.6146468809091705
-7.64437852,1.6207120818199237
-7.6420836,1.6180164369707
-7.6397886800000006,1.6004947454507468
-7.63749376,1.5866795655984758
-7.63519884,1.5755600305954283
-7.63290392,1.5758969862015813
-7.630609,1.5748861193831225
-7.62831408,1.5819621871123344
-7.62601916,1.564440495592381
-7.6237242400000005,1.5489405377093453
-7.62142932,1.5553426942262514
-7.6191344,1.5694948296846754
-7.61683948,1.5681470072600634
-7.61454456,1.5472557596785805
-7.61224964,1.537821002706298
-7.60995472,1.5280492901278624
-7.6076598,1.5159188883063563
-7.60536488,1.5021037084540854
-7.60306996,1.5098536873956032
-7.60077504,1.516929755124815
-7.5984801200000005,1.5027776196663913
-7.5961852,1.47750594920492
-7.59389028,1.4673972810203315
-7.59159536,1.4673972810203315
-7.58930044,1.457962524048049
-7.58700552,1.449875589500378
-7.5847106,1.4515603675311428
-7.58241568,1.4458321222265427
-7.58012076,1.44549516662039
-7.57782584,1.4333647647988836
-7.57553092,1.4077561387312594
-7.5732360000000005,1.4006800710020475
-7.57094108,1.417864806915848
-7.56864616,1.4205604517650716
-7.56635124,1.4158430732789302
-7.56405632,1.4161800288850832
-7.5617614,1.4330278091927307
-7.55946648,1.4404408325280955
-7.5571715600000005,1.431006075555813
-7.55487664,1.437745187678872
-7.55258172,1.4859298393587437
-7.5502868,1.503451530878697
-7.5479918800000005,1.4970493743617912
-7.54569696,1.517266710730968
-7.54340204,1.5273753789155566
-7.54110712,1.5196253999740388
-7.5388122,1.5095167317894502
-7.53651728,1.5068210869402265
-7.53422236,1.4882885286018144
-7.5319274400000005,1.47750594920492
-7.52963252,1.4754842155680024
-7.5273376,1.4751472599618494
-7.52504268,1.458636435260355
-7.52274776,1.4529081899557548
-7.52045284,1.4657125029895668
-7.51815792,1.4684081478387905
-7.515863,1.463353813746496
-7.51356808,1.4663864142018728
-7.51127316,1.476495082386461
-7.50897824,1.4943537295125675
-7.5066833200000005,1.490984173451038
-7.5043884,1.5004189304233206
-7.50209348,1.517603666337121
-7.49979856,1.5199623555801918
-7.49750364,1.5054732645156148
-7.49520872,1.5004189304233206
-7.4929138,1.5010928416356264
-7.49061888,1.5017667528479324
-7.48832396,1.4960385075433322
-7.48602904,1.4960385075433322
-7.48373412,1.5085058649709915
-7.4814392000000005,1.5068210869402265
-7.47914428,1.4960385075433322
-7.47684936,1.4879515729956614
-7.47455444,1.4872776617833556
-7.47225952,1.5000819748171677
-7.4699646,1.511201509820215
-7.46766968,1.5192884443678858
-7.46537476,1.5223210448232622
-7.46307984,1.5270384233094036
-7.46078492,1.524679734066333
-7.45849,1.5071580425463795
-7.4561950800000005,1.5064841313340738
-7.45390016,1.4994080636048617
-7.45160524,1.4916580846633438
-7.44931032,1.4859298393587437
-7.4470154,1.4828972389033672
-7.44472048,1.4886254842079674
-7.44242556,1.4892993954202733
-7.4401306400000005,1.476832037992614
-7.43783572,1.4684081478387905
-7.4355408,1.471440748294167
-7.43324588,1.4828972389033672
-7.4309509600000005,1.49806024118025
-7.42865604,1.510864554214062
-7.42636112,1.5081689093648385
-7.4240662,1.5233319116417212
-7.42177128,1.5499514045278042
-7.41947636,1.5667991848354517
-7.41718144,1.5721904745338988
-7.4148865200000005,1.5806143646877227
-7.4125916,1.5765708974138872
-7.41029668,1.564777451198534
-7.40800176,1.5556796498324044
-7.40570684,1.5539948718016396
-7.40341192,1.556690516650863
-7.401117,1.564440495592381
-7.39882208,1.5550057386200984
-7.39652716,1.5401796919493687
-7.39423224,1.53916882513091
-7.39193732,1.5361362246755332
-7.3896424000000005,1.5364731802816862
-7.38734748,1.53916882513091
-7.38505256,1.5590492058939338
-7.38275764,1.5560166054385574
-7.38046272,1.5368101358878392
-7.3781678,1.5277123345217096
-7.37587288,1.5209732223986505
-7.37357796,1.5095167317894502
-7.37128304,1.503451530878697
-7.36898812,1.49806024118025
-7.3666932,1.4960385075433322
-7.3643982800000005,1.491321129057191
-7.36210336,1.477842904811073
-7.35980844,1.4704298814757082
-7.35751352,1.4697559702634022
-7.3552186,1.4687451034449432
-7.35292368,1.4744733487495434
-7.35062876,1.4825602832972142
-7.3483338400000004,1.5004189304233206
-7.34603892,1.5408536031616746
-7.343744,1.54489707043551
-7.34144908,1.538157958312451
-7.3391541600000005,1.53916882513091
-7.33685924,1.5357992690693802
-7.33456432,1.5152449770940504
-7.3322694,1.4812124608726025
-7.32997448,1.4522342787434488
-7.32767956,1.4360604096481073
-7.32538464,1.431679986768119
-7.3230897200000005,1.418201762522001
-7.3207948,1.4128104728235538
-7.31849988,1.4091039611558713
-7.31620496,1.3986583373651298
-7.31391004,1.3949518256974474
-7.31161512,1.404723538275883
-7.3093202,1.4138213396420125
-7.30702528,1.409777872368177
-7.30473036,1.409440916762024
-7.30243544,1.4279734751004365
-7.30014052,1.4461690778326957
-7.2978456000000005,1.43066911994966
-7.29555068,1.4276365194942835
-7.29325576,1.4390930101034838
-7.29096084,1.4333647647988836
-7.28866592,1.4256147858573658
-7.286371,1.43066911994966
-7.28407608,1.4259517414635188
-7.28178116,1.4212343629773774
-7.27948624,1.417527851309695
-7.27719132,1.417864806915848
-7.2748964,1.410788739186636
-7.2726014800000005,1.417864806915848
-7.27030656,1.4326908535865777
-7.26801164,1.444147344195778
-7.26571672,1.444147344195778
-7.2634218,1.4481908114696134
-7.26112688,1.4542560123803665
-7.25883196,1.4542560123803665
-7.25653704,1.437745187678872
-7.25424212,1.4421256105588602
-7.2519472,1.449875589500378
-7.24965228,1.4475169002573076
-7.2473573600000005,1.4427995217711662
-7.24506244,1.4485277670757664
-7.24276752,1.4525712343496018
-7.2404726,1.4545929679865195
-7.23817768,1.4529081899557548
-7.23588276,1.458299479654202
-7.23358784,1.4532451455619078
-7.2312929200000005,1.464364680564955
-7.228998,1.445158211014237
-7.22670308,1.2662347841470205
-7.22440816,1.2921803658207978
-7.2221132400000005,1.3400280618945166
-7.21981832,1.237256602017867
-7.2175234,1.0526049298460505
-7.21522848,1.142909032295041
-7.21293356,1.2342240015624903
-7.21063864,1.2342240015624903
